Alcoholic beverage,Animal product,cereal/crop,Dairy,fish/seafood,Flower,Fruit,Herb,Meat,Nut/seed,Plant,Plant derivative,Spice,Vegetable,Coke,Sprite,Orange Fanta,Lemonade,Apple Juice
0.05319148936170213,0.010638297872340425,0.09574468085106383,0.09574468085106383,0.10638297872340426,0.07446808510638298,0.06382978723404255,0.09574468085106383,0.07446808510638298,0.09574468085106383,0.10638297872340426,0.031914893617021274,0.09574468085106383,0.010638297872340425,0.5,0.05555555555555555,0.16666666666666666,0.2777777777777778,0.05555555555555555
0.0379746835443038,0.06329113924050633,0.08860759493670886,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.012658227848101266,0.0759493670886076,0.08860759493670886,0.02531645569620253,0.11392405063291139,0.10126582278481013,0.012658227848101266,0.05063291139240506,0.42857142857142855,0.09523809523809523,0.09523809523809523,0.38095238095238093,0.47619047619047616
0.017857142857142856,0.05357142857142857,0.125,0.08928571428571429,0.03571428571428571,0.05357142857142857,0.05357142857142857,0.017857142857142856,0.17857142857142858,0.05357142857142857,0.16071428571428573,0.125,0.03571428571428571,0.16071428571428573,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.6363636363636364
0.025,0.075,0.075,0.1125,0.1125,0.05,0.125,0.0625,0.0375,0.125,0.075,0.1125,0.0125,0.075,0.45454545454545453,0.45454545454545453,0.045454545454545456,0.045454545454545456,0.22727272727272727
0.05128205128205128,0.11538461538461539,0.05128205128205128,0.10256410256410256,0.08974358974358974,0.02564102564102564,0.05128205128205128,0.11538461538461539,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.10256410256410256,0.11538461538461539,0.02564102564102564,0.14285714285714285,0.09523809523809523,0.3333333333333333,0.42857142857142855,0.42857142857142855
0.06666666666666667,0.09333333333333334,0.12,0.04,0.13333333333333333,0.06666666666666667,0.12,0.08,0.02666666666666667,0.02666666666666667,0.09333333333333334,0.013333333333333334,0.12,0.04,0.2857142857142857,0.22857142857142856,0.22857142857142856,0.2571428571428571,0.2571428571428571
0.0684931506849315,0.0273972602739726,0.0821917808219178,0.1232876712328767,0.0821917808219178,0.0958904109589041,0.1095890410958904,0.0547945205479452,0.0958904109589041,0.0547945205479452,0.0821917808219178,0.0547945205479452,0.0684931506849315,0.0821917808219178,0.13333333333333333,0.06666666666666667,0.4666666666666667,0.3333333333333333,0.4
0.0547945205479452,0.0821917808219178,0.0410958904109589,0.0958904109589041,0.0410958904109589,0.1232876712328767,0.0547945205479452,0.0684931506849315,0.136986301369863,0.0684931506849315,0.0410958904109589,0.0821917808219178,0.1095890410958904,0.0958904109589041,0.35,0.1,0.2,0.35,0.1
0.14545454545454545,0.10909090909090909,0.01818181818181818,0.12727272727272726,0.09090909090909091,0.03636363636363636,0.01818181818181818,0.16363636363636364,0.05454545454545454,0.05454545454545454,0.10909090909090909,0.03636363636363636,0.03636363636363636,0.16363636363636364,0.21621621621621623,0.2702702702702703,0.24324324324324326,0.2702702702702703,0.1891891891891892
0.041666666666666664,0.06944444444444445,0.125,0.06944444444444445,0.06944444444444445,0.09722222222222222,0.1111111111111111,0.013888888888888888,0.041666666666666664,0.1388888888888889,0.125,0.06944444444444445,0.027777777777777776,0.125,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.4117647058823529,0.17647058823529413
0.12280701754385964,0.07017543859649122,0.08771929824561403,0.10526315789473684,0.05263157894736842,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.03508771929824561,0.12280701754385964,0.03508771929824561,0.07017543859649122,0.08771929824561403,0.17543859649122806,0.14814814814814814,0.25925925925925924,0.25925925925925924,0.3333333333333333,0.1111111111111111
0.06153846153846154,0.03076923076923077,0.15384615384615385,0.046153846153846156,0.09230769230769231,0.15384615384615385,0.046153846153846156,0.12307692307692308,0.015384615384615385,0.015384615384615385,0.07692307692307693,0.12307692307692308,0.06153846153846154,0.07692307692307693,0.25,0.3125,0.375,0.0625,0.3125
0.11267605633802817,0.11267605633802817,0.056338028169014086,0.14084507042253522,0.056338028169014086,0.028169014084507043,0.07042253521126761,0.09859154929577464,0.09859154929577464,0.04225352112676056,0.028169014084507043,0.08450704225352113,0.07042253521126761,0.028169014084507043,0.047619047619047616,0.38095238095238093,0.3333333333333333,0.23809523809523808,0.19047619047619047
0.11764705882352941,0.08235294117647059,0.11764705882352941,0.07058823529411765,0.011764705882352941,0.09411764705882353,0.058823529411764705,0.07058823529411765,0.047058823529411764,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.09411764705882353,0.03529411764705882,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.041666666666666664
0.12048192771084337,0.012048192771084338,0.10843373493975904,0.10843373493975904,0.08433734939759036,0.07228915662650602,0.12048192771084337,0.10843373493975904,0.07228915662650602,0.024096385542168676,0.08433734939759036,0.012048192771084338,0.07228915662650602,0.08433734939759036,0.14814814814814814,0.14814814814814814,0.37037037037037035,0.3333333333333333,0.2962962962962963
0.13513513513513514,0.10810810810810811,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.10810810810810811,0.04054054054054054,0.08108108108108109,0.04054054054054054,0.12162162162162163,0.5714285714285714,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.35714285714285715
0.04938271604938271,0.037037037037037035,0.07407407407407407,0.12345679012345678,0.07407407407407407,0.07407407407407407,0.04938271604938271,0.08641975308641975,0.09876543209876543,0.06172839506172839,0.12345679012345678,0.04938271604938271,0.09876543209876543,0.012345679012345678,0.34615384615384615,0.38461538461538464,0.23076923076923078,0.038461538461538464,0.34615384615384615
0.034482758620689655,0.05172413793103448,0.06896551724137931,0.05172413793103448,0.017241379310344827,0.10344827586206896,0.1724137931034483,0.017241379310344827,0.034482758620689655,0.10344827586206896,0.1206896551724138,0.15517241379310345,0.06896551724137931,0.08620689655172414,0.16,0.04,0.4,0.4,0.2
0.05714285714285714,0.1,0.014285714285714285,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.07142857142857142,0.014285714285714285,0.1,0.04285714285714286,0.05714285714285714,0.14285714285714285,0.14285714285714285,0.04285714285714286,0.22580645161290322,0.3225806451612903,0.22580645161290322,0.22580645161290322,0.16129032258064516
0.05263157894736842,0.017543859649122806,0.10526315789473684,0.05263157894736842,0.07017543859649122,0.03508771929824561,0.03508771929824561,0.05263157894736842,0.15789473684210525,0.12280701754385964,0.03508771929824561,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.42105263157894735,0.21052631578947367,0.2631578947368421,0.10526315789473684,0.21052631578947367
0.10810810810810811,0.0945945945945946,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.0945945945945946,0.02702702702702703,0.04054054054054054,0.06756756756756757,0.12162162162162163,0.08108108108108109,0.06756756756756757,0.08108108108108109,0.013513513513513514,0.2413793103448276,0.3103448275862069,0.2413793103448276,0.20689655172413793,0.10344827586206896
0.08602150537634409,0.06451612903225806,0.021505376344086023,0.0967741935483871,0.07526881720430108,0.08602150537634409,0.10752688172043011,0.043010752688172046,0.08602150537634409,0.0967741935483871,0.10752688172043011,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.1111111111111111,0.3888888888888889,0.05555555555555555,0.4444444444444444,0.05555555555555555
0.05,0.016666666666666666,0.06666666666666667,0.03333333333333333,0.15,0.03333333333333333,0.13333333333333333,0.08333333333333333,0.05,0.1,0.1,0.03333333333333333,0.15,0.08333333333333333,0.037037037037037035,0.3333333333333333,0.25925925925925924,0.37037037037037035,0.37037037037037035
0.08974358974358974,0.11538461538461539,0.08974358974358974,0.05128205128205128,0.0641025641025641,0.05128205128205128,0.01282051282051282,0.08974358974358974,0.01282051282051282,0.11538461538461539,0.05128205128205128,0.1282051282051282,0.1282051282051282,0.0641025641025641,0.38461538461538464,0.34615384615384615,0.15384615384615385,0.11538461538461539,0.11538461538461539
0.16666666666666666,0.05,0.016666666666666666,0.05,0.1,0.03333333333333333,0.08333333333333333,0.11666666666666667,0.08333333333333333,0.08333333333333333,0.1,0.06666666666666667,0.05,0.13333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.4166666666666667
0.058823529411764705,0.04411764705882353,0.07352941176470588,0.058823529411764705,0.04411764705882353,0.029411764705882353,0.029411764705882353,0.14705882352941177,0.08823529411764706,0.14705882352941177,0.08823529411764706,0.07352941176470588,0.11764705882352941,0.07352941176470588,0.36363636363636365,0.22727272727272727,0.045454545454545456,0.36363636363636365,0.09090909090909091
0.07692307692307693,0.08974358974358974,0.11538461538461539,0.0641025641025641,0.07692307692307693,0.038461538461538464,0.0641025641025641,0.01282051282051282,0.11538461538461539,0.08974358974358974,0.1282051282051282,0.01282051282051282,0.11538461538461539,0.11538461538461539,0.13333333333333333,0.06666666666666667,0.6666666666666666,0.13333333333333333,0.6666666666666666
0.05357142857142857,0.08928571428571429,0.017857142857142856,0.14285714285714285,0.017857142857142856,0.08928571428571429,0.08928571428571429,0.125,0.03571428571428571,0.125,0.125,0.03571428571428571,0.05357142857142857,0.07142857142857142,0.37037037037037035,0.18518518518518517,0.18518518518518517,0.25925925925925924,0.2962962962962963
0.10294117647058823,0.014705882352941176,0.058823529411764705,0.014705882352941176,0.07352941176470588,0.04411764705882353,0.058823529411764705,0.14705882352941177,0.14705882352941177,0.10294117647058823,0.058823529411764705,0.1323529411764706,0.04411764705882353,0.029411764705882353,0.07407407407407407,0.37037037037037035,0.37037037037037035,0.18518518518518517,0.37037037037037035
0.05,0.15,0.05,0.06666666666666667,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.016666666666666666,0.16666666666666666,0.08333333333333333,0.05,0.1875,0.4375,0.1875,0.1875,0.5625
0.08823529411764706,0.058823529411764705,0.04411764705882353,0.1323529411764706,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.10294117647058823,0.029411764705882353,0.10294117647058823,0.04411764705882353,0.07352941176470588,0.1323529411764706,0.3125,0.4375,0.0625,0.1875,0.125
0.01639344262295082,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.16393442622950818,0.16393442622950818,0.13114754098360656,0.04918032786885246,0.06557377049180328,0.08196721311475409,0.03278688524590164,0.11475409836065574,0.11475409836065574,0.06557377049180328,0.2857142857142857,0.14285714285714285,0.38095238095238093,0.19047619047619047,0.2857142857142857
0.1206896551724138,0.06896551724137931,0.017241379310344827,0.05172413793103448,0.1206896551724138,0.017241379310344827,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.08620689655172414,0.1724137931034483,0.034482758620689655,0.10344827586206896,0.15517241379310345,0.4090909090909091,0.3181818181818182,0.09090909090909091,0.18181818181818182,0.36363636363636365
0.11267605633802817,0.07042253521126761,0.028169014084507043,0.08450704225352113,0.08450704225352113,0.09859154929577464,0.028169014084507043,0.09859154929577464,0.1267605633802817,0.056338028169014086,0.04225352112676056,0.09859154929577464,0.07042253521126761,0.08450704225352113,0.28,0.32,0.16,0.24,0.32
0.06097560975609756,0.07317073170731707,0.024390243902439025,0.04878048780487805,0.0975609756097561,0.036585365853658534,0.07317073170731707,0.10975609756097561,0.04878048780487805,0.12195121951219512,0.0975609756097561,0.08536585365853659,0.12195121951219512,0.0975609756097561,0.43478260869565216,0.30434782608695654,0.043478260869565216,0.21739130434782608,0.34782608695652173
0.013513513513513514,0.05405405405405406,0.0945945945945946,0.13513513513513514,0.02702702702702703,0.12162162162162163,0.02702702702702703,0.0945945945945946,0.08108108108108109,0.04054054054054054,0.0945945945945946,0.13513513513513514,0.08108108108108109,0.04054054054054054,0.15,0.15,0.5,0.2,0.4
0.015384615384615385,0.06153846153846154,0.015384615384615385,0.06153846153846154,0.07692307692307693,0.09230769230769231,0.015384615384615385,0.09230769230769231,0.1076923076923077,0.07692307692307693,0.12307692307692308,0.12307692307692308,0.13846153846153847,0.06153846153846154,0.35,0.2,0.3,0.15,0.3
0.06,0.16,0.08,0.04,0.08,0.12,0.04,0.04,0.04,0.02,0.02,0.12,0.18,0.16,0.32142857142857145,0.25,0.25,0.17857142857142858,0.03571428571428571
0.08823529411764706,0.14705882352941177,0.014705882352941176,0.058823529411764705,0.10294117647058823,0.08823529411764706,0.07352941176470588,0.014705882352941176,0.11764705882352941,0.10294117647058823,0.058823529411764705,0.058823529411764705,0.07352941176470588,0.029411764705882353,0.35,0.15,0.1,0.4,0.2
0.015384615384615385,0.15384615384615385,0.046153846153846156,0.06153846153846154,0.03076923076923077,0.09230769230769231,0.12307692307692308,0.12307692307692308,0.13846153846153847,0.015384615384615385,0.06153846153846154,0.07692307692307693,0.06153846153846154,0.15384615384615385,0.3225806451612903,0.06451612903225806,0.2903225806451613,0.3225806451612903,0.12903225806451613
0.013888888888888888,0.06944444444444445,0.125,0.027777777777777776,0.1111111111111111,0.09722222222222222,0.06944444444444445,0.05555555555555555,0.09722222222222222,0.013888888888888888,0.125,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.3333333333333333,0.3888888888888889,0.2222222222222222,0.16666666666666666
0.02702702702702703,0.0945945945945946,0.10810810810810811,0.12162162162162163,0.013513513513513514,0.13513513513513514,0.08108108108108109,0.013513513513513514,0.0945945945945946,0.08108108108108109,0.13513513513513514,0.02702702702702703,0.06756756756756757,0.013513513513513514,0.28,0.08,0.36,0.28,0.2
0.09615384615384616,0.057692307692307696,0.019230769230769232,0.057692307692307696,0.1346153846153846,0.057692307692307696,0.038461538461538464,0.1346153846153846,0.09615384615384616,0.019230769230769232,0.11538461538461539,0.057692307692307696,0.11538461538461539,0.15384615384615385,0.2222222222222222,0.2777777777777778,0.4444444444444444,0.05555555555555555,0.1111111111111111
0.075,0.025,0.1,0.0125,0.1,0.0875,0.1125,0.05,0.05,0.075,0.125,0.0625,0.125,0.0125,0.08,0.16,0.36,0.4,0.32
0.08571428571428572,0.1,0.02857142857142857,0.02857142857142857,0.1,0.11428571428571428,0.014285714285714285,0.014285714285714285,0.1,0.14285714285714285,0.12857142857142856,0.11428571428571428,0.02857142857142857,0.07142857142857142,0.34615384615384615,0.07692307692307693,0.38461538461538464,0.19230769230769232,0.11538461538461539
0.09523809523809523,0.05952380952380952,0.10714285714285714,0.11904761904761904,0.011904761904761904,0.10714285714285714,0.11904761904761904,0.05952380952380952,0.10714285714285714,0.07142857142857142,0.023809523809523808,0.09523809523809523,0.023809523809523808,0.08333333333333333,0.09090909090909091,0.45454545454545453,0.4090909090909091,0.045454545454545456,0.09090909090909091
0.017857142857142856,0.05357142857142857,0.05357142857142857,0.10714285714285714,0.03571428571428571,0.14285714285714285,0.05357142857142857,0.03571428571428571,0.17857142857142858,0.17857142857142858,0.05357142857142857,0.03571428571428571,0.05357142857142857,0.17857142857142858,0.21428571428571427,0.07142857142857142,0.5,0.21428571428571427,0.6428571428571429
0.07446808510638298,0.06382978723404255,0.10638297872340426,0.010638297872340425,0.0851063829787234,0.07446808510638298,0.06382978723404255,0.0851063829787234,0.0851063829787234,0.09574468085106383,0.09574468085106383,0.05319148936170213,0.10638297872340426,0.09574468085106383,0.34615384615384615,0.07692307692307693,0.3076923076923077,0.2692307692307692,0.2692307692307692
0.07042253521126761,0.11267605633802817,0.08450704225352113,0.04225352112676056,0.028169014084507043,0.11267605633802817,0.11267605633802817,0.056338028169014086,0.07042253521126761,0.09859154929577464,0.11267605633802817,0.04225352112676056,0.056338028169014086,0.056338028169014086,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.35714285714285715,0.2857142857142857
0.15151515151515152,0.06060606060606061,0.045454545454545456,0.06060606060606061,0.06060606060606061,0.15151515151515152,0.045454545454545456,0.06060606060606061,0.06060606060606061,0.045454545454545456,0.06060606060606061,0.06060606060606061,0.13636363636363635,0.030303030303030304,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.5555555555555556,0.4444444444444444
0.11627906976744186,0.09302325581395349,0.011627906976744186,0.11627906976744186,0.023255813953488372,0.05813953488372093,0.11627906976744186,0.11627906976744186,0.05813953488372093,0.023255813953488372,0.10465116279069768,0.08139534883720931,0.08139534883720931,0.046511627906976744,0.15789473684210525,0.10526315789473684,0.47368421052631576,0.2631578947368421,0.2631578947368421
0.05263157894736842,0.13157894736842105,0.10526315789473684,0.06578947368421052,0.13157894736842105,0.039473684210526314,0.07894736842105263,0.039473684210526314,0.02631578947368421,0.09210526315789473,0.10526315789473684,0.02631578947368421,0.10526315789473684,0.039473684210526314,0.041666666666666664,0.2916666666666667,0.375,0.2916666666666667,0.16666666666666666
0.06666666666666667,0.013333333333333334,0.013333333333333334,0.12,0.04,0.10666666666666667,0.06666666666666667,0.12,0.04,0.06666666666666667,0.12,0.12,0.10666666666666667,0.10666666666666667,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.6
0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.11764705882352941,0.0392156862745098,0.11764705882352941,0.0196078431372549,0.1568627450980392,0.11764705882352941,0.0784313725490196,0.13725490196078433,0.11764705882352941,0.13725490196078433,0.18518518518518517,0.3333333333333333,0.2222222222222222,0.25925925925925924,0.37037037037037035
0.14285714285714285,0.04285714285714286,0.11428571428571428,0.12857142857142856,0.02857142857142857,0.014285714285714285,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.014285714285714285,0.12857142857142856,0.04285714285714286,0.08571428571428572,0.1,0.14285714285714285,0.047619047619047616,0.42857142857142855,0.38095238095238093,0.09523809523809523
0.0449438202247191,0.07865168539325842,0.056179775280898875,0.11235955056179775,0.10112359550561797,0.0898876404494382,0.011235955056179775,0.10112359550561797,0.07865168539325842,0.056179775280898875,0.07865168539325842,0.07865168539325842,0.11235955056179775,0.0449438202247191,0.2,0.2,0.25,0.35,0.45
0.014925373134328358,0.13432835820895522,0.04477611940298507,0.07462686567164178,0.029850746268656716,0.1044776119402985,0.014925373134328358,0.05970149253731343,0.14925373134328357,0.07462686567164178,0.05970149253731343,0.14925373134328357,0.08955223880597014,0.04477611940298507,0.2,0.32,0.32,0.16,0.2
0.075,0.1,0.0625,0.05,0.0125,0.1,0.0625,0.1125,0.0875,0.075,0.075,0.0875,0.1,0.1,0.08695652173913043,0.2608695652173913,0.391304347826087,0.2608695652173913,0.21739130434782608
0.01694915254237288,0.13559322033898305,0.13559322033898305,0.1016949152542373,0.13559322033898305,0.15254237288135594,0.05084745762711865,0.05084745762711865,0.06779661016949153,0.01694915254237288,0.05084745762711865,0.03389830508474576,0.05084745762711865,0.1694915254237288,0.3125,0.125,0.0625,0.5,0.3125
0.03125,0.109375,0.078125,0.046875,0.03125,0.015625,0.046875,0.078125,0.15625,0.15625,0.0625,0.078125,0.109375,0.078125,0.3684210526315789,0.42105263157894735,0.15789473684210525,0.05263157894736842,0.05263157894736842
0.046153846153846156,0.046153846153846156,0.13846153846153847,0.015384615384615385,0.12307692307692308,0.1076923076923077,0.1076923076923077,0.07692307692307693,0.13846153846153847,0.03076923076923077,0.1076923076923077,0.03076923076923077,0.03076923076923077,0.07692307692307693,0.4166666666666667,0.125,0.08333333333333333,0.375,0.125
0.14925373134328357,0.07462686567164178,0.014925373134328358,0.05970149253731343,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.14925373134328357,0.014925373134328358,0.07462686567164178,0.11940298507462686,0.13432835820895522,0.14925373134328357,0.05970149253731343,0.2571428571428571,0.22857142857142856,0.2857142857142857,0.22857142857142856,0.2857142857142857
0.030303030303030304,0.030303030303030304,0.07575757575757576,0.015151515151515152,0.15151515151515152,0.10606060606060606,0.10606060606060606,0.13636363636363635,0.09090909090909091,0.07575757575757576,0.15151515151515152,0.015151515151515152,0.015151515151515152,0.09090909090909091,0.15,0.35,0.3,0.2,0.1
